Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
00054665294;RL0385TLR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL0385TLR(WH);1;6990;Romanson;RL0385TLR(WH).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;36;;;;40;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4194;
СТ000001308;RL0385TLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL0385TLW(BK);2;6990;Romanson;RL0385TLW(BK).jpg;0;1;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;36;;;;40;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4194;
Ц0000000710;RL0385TLW(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL0385TLW(WH);1;6990;Romanson;RL0385TLW(WH).jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;40;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4194;
Ц0000016844;RL0B04LLW(BK)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B04LLW(BK);3;8600;Romanson;RL0B04LLW(BK).jpg;0;0;1;0;1;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8600;
Ц0000019559;RL0B05LLR(PUR)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B05LLR(PUR);1;8980;Romanson;RL0B05LLR(PUR) .jpg;1;1;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с розовым PVD покрытием, эмаль;;;;Женские;;32;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;;;8980;
Ц0000016845;RL0B05LLR(WH)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B05LLR(WH);4;8980;Romanson;RL0B05LLR(WH).jpg;0;0;0;1;1;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с розовым IP покрытием;;;;Женские;;32;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8980;
Ц0000019560;RL0B05LLW(BU)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B05LLW(BU);1;7480;Romanson;RL0B05LLW(BU) .jpg;1;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;32;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;;;7480;
Ц0000016884;RL0B05LLW(WH)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B05LLW(WH);3;7480;Romanson;RL0B05LLW(WH).jpg;0;1;1;0;1;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7480;
Ц0000016472;RL0B13LLR(BK)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B13LLR(BK);1;11220;Romanson;RL0B13LLR(BK).jpg;0;0;0;0;1;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с розовым IP покрытием;;;;Женские;;33;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11220;
Ц0000016473;RL0B13LLW(BK)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B13LLW(BK);2;9220;Romanson;RL0B13LLW(BK).jpg;0;0;0;0;1;0;1;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9220;
Ц0000016474;RL0B14LLR(BN)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B14LLR(BN);3;11220;Romanson;RL0B14LLR(BN).jpg;0;1;0;1;0;0;1;;;;Кожаный ремешок;;;WR;;;;;;Сталь с розовым IP покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;11220;
Ц0000016475;RL0B14LLR(WH)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B14LLR(WH);3;11220;Romanson;RL0B14LLR(WH).jpg;0;0;1;0;1;1;0;;;;Кожаный ремешок;;;WR;;;;;;Сталь с розовым IP покрытием;;;;Женские;;26;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;11220;
Ц0000016476;RL0B14LLW(BK)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B14LLW(BK);6;9610;Romanson;RL0B14LLW(BK).jpg;0;1;1;1;1;1;1;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;26;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;9610;
Ц0000017739;RL0B14LLW(WH)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B14LLW(WH);1;9610;Romanson;RL0B14LLW(WH).jpg;0;0;0;0;1;0;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;26;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;9610;
Ц0000016887;RL0B15LLR(BN)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B15LLR(BN);2;13750;Romanson;RL0B15LLR(BN).jpg;0;0;0;1;0;0;1;;;;Кожаный ремешок;;;WR;;;;;;Сталь с розовым IP покрытием;;;;Женские;;26;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;13750;
Ц0000016888;RL0B15LLW(BK)  Romanson;ЧАСЫ/Наручные/Romanson;RL0B15LLW(BK);3;12080;Romanson;RL0B15LLW(BK).jpg;0;0;0;1;1;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;34;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12080;
00054663777;RL1124QLR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL1124QLR(WH);0;6500;Romanson;RL1124QLR(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Маленький;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;6500;
Ц0000000819;RL1201LC(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL1201LC(BK);0;6400;Romanson;RL1201LC(BK).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;24;;;;40;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;3840;
Д0000001218;RL1201LW(BK)WH Romanson;ЧАСЫ/Наручные/Romanson;RL1201LW(BK)WH;1;5990;Romanson;RL1201LW(BK)WH.jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;40;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Комбинированный;;3594;
СТ000000316;RL1221LW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL1221LW(BK);1;7350;Romanson;RL1221LW(BK.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;28;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5880;
Ц0000000858;RL1221LW(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL1221LW(WH);0;7350;Romanson;RL1221LW(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;15;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6247,5;
СТ000002482;RL1251QLC(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL1251QLC(WH);0;9350;Romanson;RL1251QLC(WH) .jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;30;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6545;
СТ000008045;RL1251QLG(WH)  Romanson;ЧАСЫ/Наручные/Romanson;RL1251QLG(WH);1;9350;Romanson;RL1251QLG(WH).jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6545;
СТ000000855;RL1251QLR(PINK) Romanson;ЧАСЫ/Наручные/Romanson;RL1251QLR(PINK);2;9350;Romanson;RL1251QLR(PINK) .jpg;0;0;1;1;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6545;
СТ000000792;RL1251QLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL1251QLW(BK);3;9350;Romanson;RL1251QLW(BK).jpg;0;1;0;1;0;1;0;;;;Кожаный ремешок;;;WR;;;;;;Нержавеющая сталь ;;;;Женские;;30;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6545;
Ц0000001034;RL1252TLJ(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL1252TLJ(WH);0;6990;Romanson;RL1252TLJ(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;6990;
СТ000001716;RL1252TLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL1252TLW(BK);2;7050;Romanson;RL1252TLW(BK).jpg;0;0;1;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;20;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;7050;
СТ000000793;RL1254LR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL1254LR(WH);0;5990;Romanson;RL1254LR(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Маленький;;;;10;;Минеральное;Южная Корея;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;5391;
Ц0000018356;RL2612QLJ(WH)WH Romanson;ЧАСЫ/Наручные/Romanson;RL2612QLJ(WH)WH;1;8690;Romanson;RL2612QLJ(WH)WH.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;33;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;;;8690;
00054658131;RL2901QLR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL2901QLR(WH);1;4790;Romanson;RL2901QLR(WH).jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;23;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4790;
Ц0000006946;RL4204QLB(BK)BK Romanson;ЧАСЫ/Наручные/Romanson;RL4204QLB(BK)BK;2;6990;Romanson;RL4204QLB(BK)BK.jpg;0;1;0;0;1;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;20;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Бочка;;;;;;Стрелочный;;5592;
Ц0000007391;RL4204QLG(GD)WH Romanson;ЧАСЫ/Наручные/Romanson;RL4204QLG(GD)WH;3;6990;Romanson;RL4204QLG(GD)WH.jpg;0;0;0;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;20;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Бочка;;;;;;Стрелочный;;5592;
Ц0000005168;RL4204QLR(RG)BN Romanson;ЧАСЫ/Наручные/Romanson;RL4204QLR(RG)BN;0;6990;Romanson;RL4204QLR(RG)BN.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Бочка;;;;;;Стрелочный;;5592;
Ц0000010957;RL4207LR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL4207LR(WH);0;6190;Romanson;RL4207LR(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4952;
Ц0000007938;RL4208LR(WH)WH Romanson;ЧАСЫ/Наручные/Romanson;RL4208LR(WH)WH;1;6990;Romanson;RL4208LR(WH)WH.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;35;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6990;
Ц0000008452;RL4211FLW(GR) Romanson;ЧАСЫ/Наручные/Romanson;RL4211FLW(GR);1;9990;Romanson;RL4211FLW(GR).jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;34;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000007788;RL4230LW(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL4230LW(WH);0;7190;Romanson;RL4230LW(WH).jpg;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7190;
Ц0000009064;RL6A04QLG(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL6A04QLG(WH);0;10690;Romanson;RL6A04QLG(WH).jpg;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;8552;
Ц0000009398;RL6A05LLG(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL6A05LLG(BK);1;9990;Romanson;RL6A05LLG(BK).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;20;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7992;
Ц0000009063;RL6A29LLG(GD) Romanson;ЧАСЫ/Наручные/Romanson;RL6A29LLG(GD);5;15360;Romanson;RL6A29LLG(GD).jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;15360;
Ц0000009399;RL6A29LLR(RG) Romanson;ЧАСЫ/Наручные/Romanson;RL6A29LLR(RG);3;15360;Romanson;RL6A29LLR(RG).jpg;0;0;1;0;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;15360;
Ц0000008397;RL6A29LLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL6A29LLW(BK);5;11290;Romanson;RL6A29LLW(BK).jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;30;;;;;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11290;
Ц0000009356;RL6A36QLW(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL6A36QLW(WH);1;16390;Romanson;RL6A36QLW(WH).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;29;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11473;
СТ000006500;RL7244QLC(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7244QLC(WH);0;8350;Romanson;RL7244QLC(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;Маленький;;;;30;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;5845;
Ц0000004196;RL7244QLG(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7244QLG(WH);0;8350;Romanson;RL7244QLG(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Маленький;;;;30;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;5845;
00054663014;RL7244QLR(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7244QLR(WH);0;8350;Romanson;RL7244QLR(WH).jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;14;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;5845;
Д0000001426;RL7244QLW(BK) Romanson;ЧАСЫ/Наручные/Romanson;RL7244QLW(BK);0;8350;Romanson;RL7244QLW(BK) .jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;14;;;;30;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;5845;
00054657839;RL7244QLW(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7244QLW(WH);2;8350;Romanson;RL7244QLW(WH) .jpg;0;1;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;14;;;;30;;Минеральное;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;5845;
СТ000001324;RL7281SLG(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7281SLG(WH);1;5690;Romanson;RL7281SLG(WH).jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;18;;;;20;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4552;
Ц0000000859;RL7281SLJ(WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7281SLJ(WH);2;5690;Romanson;RL7281SLJ(WH).jpg;0;1;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;18;;;;20;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4552;
00054659365;RL7281SLW (WH) Romanson;ЧАСЫ/Наручные/Romanson;RL7281SLW (WH);1;5690;Romanson;RL7281SLW (WH).jpg;0;1;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;18;;;;20;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4552;
00054658613;RL7281SLW(WH)PINK Romanson;ЧАСЫ/Наручные/Romanson;RL7281SLW(WH)PINK;1;5690;Romanson;RL7281SLW(WH)PINK.jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;18;;;;20;;Минеральное с сапфировым напылением;Южная Корея;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4552;
